customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Customer Age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
297,Cecile,MacLise,Female,33,1959-04-27,61,Electrical Engineer,Manufacturing,High Net Worth,N,No,16 
298,Maurise,Lenglet,Male,69,1956-08-15,64,Engineer I,Manufacturing,High Net Worth,N,No,9 
299,Corabelle,Hartnell,Female,80,1956-09-15,64,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,7 
300,Malachi,Hadcroft,Male,88,1956-06-22,64,Clinical Specialist,Health,Mass Customer,N,No,9 
301,Hildy,Bilbrook,Female,54,1980-10-10,40,Developer IV,Manufacturing,High Net Worth,N,No,19 
303,Shane,Smetoun,Female,59,1974-08-15,46,Assistant Professor,Argiculture,Mass Customer,N,Yes,14 
304,Paddy,Mumbray,Male,36,1969-03-27,51,VP Marketing,Manufacturing,Mass Customer,N,Yes,15 
305,Cris,Chellam,Female,1,1974-03-17,46,Financial Analyst,Financial Services,Mass Customer,N,No,11 
306,Ruy,Adanet,Male,19,1973-08-02,47,Registered Nurse,Health,High Net Worth,N,No,18 
307,Ruben,Handlin,Male,55,1984-08-18,36,Clinical Specialist,Health,Affluent Customer,N,Yes,12 
308,Iver,Dobsons,Male,2,1983-03-09,37,Database Administrator I,IT,High Net Worth,N,No,4 
309,Maurizia,Ligerton,Female,53,1974-10-02,46,Clinical Specialist,Health,Mass Customer,N,Yes,21 
310,Myranda,Clowser,Female,0,1985-02-13,35,Account Coordinator,Financial Services,Mass Customer,N,Yes,18 
311,Jaimie,Halms,Female,86,1957-08-16,63,Internal Auditor,Health,High Net Worth,N,No,12 
312,Garek,Prattin,Male,44,1958-03-17,62,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,6 
313,Theo,McKune,Male,70,1987-12-22,33,Operator,Manufacturing,Mass Customer,N,Yes,13 
314,Catie,Advani,Female,27,1962-08-25,58,Marketing Assistant,Retail,High Net Worth,N,Yes,5 
315,Lisa,Odlin,Female,67,1958-04-16,62,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,12 
316,Genni,Larway,Female,72,1976-06-01,44,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,10 
317,Elicia,Dahler,Female,26,1974-02-10,46,Automation Specialist II,Entertainment,Mass Customer,N,Yes,14 
318,Libbie,Castelin,Female,21,1969-05-19,51,Programmer III,Retail,Affluent Customer,N,Yes,18 
320,Aldous,Cubin,Male,19,1997-02-09,23,Registered Nurse,Health,Mass Customer,N,No,4 
321,Christean,Finnes,Female,58,1973-09-15,47,Marketing Manager,n/a,Mass Customer,N,No,18 
322,De,Denington,Female,19,1977-03-10,43,Research Associate,Financial Services,Mass Customer,N,Yes,11 
323,Celka,Goodrich,Female,54,1973-06-04,47,Senior Developer,Health,Mass Customer,N,Yes,7 
324,Franz,Lyptrit,Male,97,1986-08-05,34,Computer Systems Analyst I,IT,Mass Customer,N,Yes,15 
325,Anthia,Ghilardini,Female,98,1971-09-26,49,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17 
326,Guenna,Spensly,Female,74,1980-02-16,40,Help Desk Operator,Financial Services,Mass Customer,N,No,6 
327,Cris,Richfield,Female,10,1968-07-24,52,Design Engineer,Health,Mass Customer,N,No,12 
328,Bernice,Kings,Female,87,1991-04-11,29,Senior Developer,Manufacturing,Mass Customer,N,No,12 
329,Garvy,Berthel,Male,25,1984-11-20,36,Account Representative IV,Entertainment,High Net Worth,N,Yes,12 
330,Port,Pancost,Male,78,1959-06-03,61,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,7 
331,Ford,Groucock,Male,87,1998-09-23,22,Desktop Support Technician,Health,Mass Customer,N,Yes,3 
332,Liza,Trouel,Female,23,1978-08-19,42,Registered Nurse,Health,High Net Worth,N,No,14 
333,Debbi,Doohey,Female,25,1965-06-20,55,Sales Associate,Financial Services,Affluent Customer,N,Yes,8 
334,Fredi,Iannuzzelli,Female,71,1999-05-20,21,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3 
335,Debee,Martynov,Female,20,1983-04-19,37,Senior Editor,n/a,Affluent Customer,N,No,8 
337,Shaylah,Urquhart,Female,67,1979-10-08,41,Statistician IV,Argiculture,High Net Worth,N,Yes,12 
339,Nanny,Casero,Female,56,1980-01-11,40,Human Resources Manager,Health,Mass Customer,N,No,12 
341,Jeremiah,Wasling,Male,10,1976-08-25,44,GIS Technical Architect,Financial Services,Mass Customer,N,No,5 
342,Winslow,Hammant,Male,40,1987-05-19,33,Programmer IV,Health,High Net Worth,N,No,2 
343,Nicole,Johananoff,Female,76,1957-08-14,63,Recruiter,Property,Affluent Customer,N,No,13 
345,Tish,Oleksiak,Female,74,1989-02-03,31,Senior Sales Associate,Health,High Net Worth,N,Yes,17 
346,Timmie,Eisikowitz,Male,68,1981-03-15,39,Financial Analyst,Financial Services,Mass Customer,N,No,3 
347,Berkly,Grishinov,Male,50,1965-06-06,55,Marketing Manager,Financial Services,Mass Customer,N,No,9 
348,Gan,Devoy,Male,20,1980-11-01,40,Assistant Professor,Retail,Mass Customer,N,Yes,9 
349,Vinnie,Usherwood,Female,35,1981-04-15,39,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,4 
350,Carmela,Jesper,Female,47,1977-12-09,43,Clinical Specialist,Health,Mass Customer,N,Yes,9 
351,Dev,Hafner,Male,69,1999-05-12,21,Pharmacist,Health,Mass Customer,N,Yes,2 
352,Orrin,Finding,Male,12,1979-07-08,41,Sales Representative,Retail,Mass Customer,N,No,4 
353,Antonia,Cardis,Female,9,1980-10-09,40,Information Systems Manager,n/a,Mass Customer,N,No,3 
354,Mavra,Donavan,Female,87,1980-11-26,40,Legal Assistant,Property,Mass Customer,N,No,9 
355,Stacy,Gullane,Female,97,1979-06-01,41,Database Administrator II,Retail,Mass Customer,N,Yes,3 
357,Betta,Shrimpton,Female,21,1969-01-25,51,Director of Sales,n/a,Affluent Customer,N,No,18 
358,Kippie,Crimpe,Female,54,1985-12-27,35,Accounting Assistant IV,n/a,Mass Customer,N,No,18 
359,Dulcine,Gauson,Female,2,1958-11-28,62,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6 
360,Atalanta,Starbucke,Female,64,1956-04-02,64,Staff Scientist,Property,Mass Customer,N,Yes,19 
361,Stephana,Minero,Female,59,1999-03-27,21,Software Engineer IV,Health,Mass Customer,N,Yes,2 
362,Jamima,Pirolini,Female,47,1974-11-17,46,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18 
363,Sabrina,Caddy,Female,82,1988-03-04,32,Project Manager,Retail,Mass Customer,N,Yes,7 
364,Leontyne,Simpkiss,Female,96,1976-09-30,44,Database Administrator III,Financial Services,Affluent Customer,N,No,11 
365,Romona,Capitano,Female,98,1976-06-27,44,VP Quality Control,Property,High Net Worth,N,No,15 
366,Constance,Ucchino,Female,7,1954-01-08,66,Librarian,Entertainment,High Net Worth,N,No,19 
367,Katrinka,Sturrock,Female,93,1985-02-17,35,Programmer II,Manufacturing,Mass Customer,N,Yes,12 
369,Alic,Trenear,Male,19,1991-08-24,29,Actuary,Financial Services,Mass Customer,N,Yes,9 
371,Pernell,Favelle,Male,7,1954-07-06,66,Systems Administrator III,Financial Services,Mass Customer,N,No,7 
372,Moina,Thumim,Female,19,1987-08-13,33,Graphic Designer,Property,Affluent Customer,N,Yes,4 
373,Eva,Colenutt,Female,95,2000-08-26,20,Structural Analysis Engineer,Health,High Net Worth,N,Yes,1 
374,Valdemar,MacCoughen,Male,81,1992-01-22,28,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,8 
375,Salvidor,Renzo,Male,13,1976-08-23,44,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,7 
376,Marena,Brunotti,Female,60,1966-10-24,54,Financial Advisor,Financial Services,Mass Customer,N,Yes,19 
377,Levy,Bonavia,Male,65,1999-05-19,21,Staff Scientist,Argiculture,Mass Customer,N,No,1 
378,Raquela,Yuille,Female,98,1974-05-04,46,Senior Developer,Retail,Mass Customer,N,No,17 
380,Teriann,Birdsey,Female,66,1956-05-15,64,Structural Engineer,Property,Mass Customer,N,No,17 
381,Leesa,Castleman,Female,99,1996-11-30,24,Sales Associate,n/a,Affluent Customer,N,No,1 
382,Issiah,Fardell,Male,68,1985-08-14,35,Research Nurse,Health,Mass Customer,N,Yes,7 
383,Barclay,Shalders,Male,37,1978-07-15,42,Nurse Practicioner,n/a,Affluent Customer,N,No,14 
385,Kendall,Humes,Male,69,1966-12-07,54,Project Manager,Health,High Net Worth,N,No,9 
386,Ethelyn,Pincott,Female,63,1990-10-27,30,Senior Quality Engineer,Argiculture,Mass Customer,N,No,5 
387,Spike,Thieme,Male,34,1977-02-19,43,Administrative Officer,Financial Services,Mass Customer,N,No,22 
389,Dorene,Scrivner,Female,97,1975-04-27,45,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,17 
390,Royall,Slimings,Male,83,1997-11-25,23,Programmer Analyst II,Health,Affluent Customer,N,No,3 
392,Brandyn,Morrid,Male,38,1978-06-14,42,Safety Technician I,Property,Mass Customer,N,No,13 
393,Cesaro,Isbell,Male,35,1955-02-08,65,Associate Professor,Manufacturing,Mass Customer,N,Yes,9 
394,Roanne,Cowthard,Female,70,1977-06-06,43,Legal Assistant,Health,High Net Worth,N,Yes,16 
395,Penn,Burkinshaw,Male,28,1976-11-27,44,Data Coordiator,Retail,High Net Worth,N,Yes,9 
396,Peria,Iscowitz,Female,98,1967-01-25,53,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,16 
397,Nerissa,Foote,Female,86,1981-09-02,39,Paralegal,Financial Services,Affluent Customer,N,Yes,5 
399,Nickie,Neissen,Male,26,1976-07-18,44,Engineer III,Manufacturing,Affluent Customer,N,Yes,16 
400,Sibeal,Fellow,Female,86,1962-05-19,58,Financial Analyst,Financial Services,Mass Customer,N,No,5 
401,Halette,Helling,Female,56,1986-12-11,34,Assistant Professor,Retail,Mass Customer,N,No,15 
402,Berne,Donegan,Male,9,1977-06-03,43,Desktop Support Technician,Retail,Affluent Customer,N,No,22 
403,Easter,Laffoley-Lane,Female,40,1975-10-17,45,Graphic Designer,n/a,Mass Customer,N,Yes,17 
404,Sinclair,Sustins,Male,92,1995-12-17,25,Geologist I,Financial Services,Affluent Customer,N,Yes,4 
406,Rhona,Spilsburie,Female,58,1987-06-16,33,Financial Analyst,Financial Services,High Net Worth,N,No,12 
407,Chryste,Acum,Female,82,1979-01-12,41,Structural Analysis Engineer,n/a,High Net Worth,N,Yes,15 
408,Kurtis,Baistow,Male,79,1991-08-31,29,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,11 
409,Tatiania,O'Kane,Female,84,1978-01-23,42,Executive Secretary,Health,Mass Customer,N,Yes,13 
410,Alicia,Townend,Female,14,1990-04-09,30,Structural Engineer,n/a,Mass Customer,N,Yes,11 
411,Cathyleen,Bern,Female,84,1977-03-31,43,Director of Sales,Financial Services,High Net Worth,N,No,12 
413,Simone,Denys,Male,79,1957-12-22,63,VP Quality Control,n/a,High Net Worth,N,Yes,19 
414,Thorin,Grimoldby,Male,12,1976-07-16,44,Social Worker,Health,High Net Worth,N,No,10 
415,Conchita,Jeans,Female,20,1955-05-31,65,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,18 
416,Dory,Barnsdall,Female,14,1997-06-23,23,Software Consultant,n/a,Mass Customer,N,Yes,1 
417,Fernandina,Brambley,Female,37,1971-02-17,49,Biostatistician IV,Argiculture,Mass Customer,N,No,15 
419,Chrissie,Bernardini,Female,34,1981-01-26,39,VP Marketing,Manufacturing,Affluent Customer,N,No,17 
420,Clem,Leek,Male,93,1958-07-05,62,Help Desk Operator,Entertainment,High Net Worth,N,No,7 
421,Tish,Netti,Female,26,1999-03-19,21,Sales Representative,Retail,Mass Customer,N,Yes,2 
423,Orville,Akerman,Male,43,1956-11-08,64,Senior Quality Engineer,n/a,Mass Customer,N,No,9 
424,Dennie,Eunson,Male,77,1978-01-25,42,Research Nurse,Health,High Net Worth,N,No,9 
425,Michaeline,Bordman,Female,60,1953-11-19,67,Sales Representative,Retail,Mass Customer,N,Yes,20 
426,Emlyn,Anstice,Female,10,1972-06-02,48,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8 
427,Giusto,Torbett,Male,77,1996-12-19,24,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2 
428,Freida,Everil,Female,0,1977-05-03,43,Structural Engineer,Health,High Net Worth,N,Yes,14 
429,Berny,Bold,Female,7,1978-07-30,42,Community Outreach Specialist,IT,High Net Worth,N,Yes,21 
430,Janice,Himsworth,Female,46,1973-04-26,47,Paralegal,Financial Services,High Net Worth,N,Yes,11 
431,Gale,Done,Male,8,1956-03-26,64,Research Nurse,Health,Affluent Customer,N,Yes,18 
432,Amby,Pentin,Male,83,1990-02-12,30,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10 
433,Reinhard,Jubert,Male,94,1964-03-12,56,Statistician II,Property,Affluent Customer,N,No,15 
435,Jerome,Muggeridge,Male,5,1999-12-23,21,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1 
436,Erwin,Pendre,Male,75,1957-12-24,63,Internal Auditor,IT,Mass Customer,N,No,18 
437,Sayres,Duthie,Male,24,1976-08-14,44,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17 
438,Ebenezer,Bottelstone,Male,25,1989-08-17,31,Internal Auditor,Property,High Net Worth,N,Yes,13 
439,Lida,Wych,Female,26,1974-07-08,46,GIS Technical Architect,n/a,Affluent Customer,N,No,10 
440,Sheena,O'Duggan,Female,46,1977-12-16,43,Business Systems Development Analyst,Telecommunications,Mass Customer,N,No,10 
441,Felicle,Beneze,Female,74,1974-03-08,46,Analyst Programmer,IT,Mass Customer,N,No,11 
444,Britteny,Falconer-Taylor,Female,32,1967-02-24,53,Staff Scientist,Manufacturing,Mass Customer,N,Yes,8 
445,Timothy,Wenham,Male,91,1984-11-13,36,Executive Secretary,Financial Services,Mass Customer,N,No,5 
446,Marilee,Oosthout de Vree,Female,73,1978-07-02,42,Tax Accountant,IT,Affluent Customer,N,Yes,4 
447,Brittany,Peasey,Female,98,2001-11-06,19,Help Desk Technician,Argiculture,Mass Customer,N,Yes,1 
448,Robin,Crack,Female,34,1995-04-26,25,Software Engineer III,IT,High Net Worth,N,No,3 
449,Shana,Fortesquieu,Female,74,1974-09-24,46,VP Product Management,Manufacturing,High Net Worth,N,Yes,6 
450,Myrlene,Rothwell,Female,5,1975-04-02,45,Structural Analysis Engineer,Entertainment,Mass Customer,N,Yes,18 
452,Natalee,Bamford,Female,22,1959-08-11,61,Account Coordinator,Property,Mass Customer,N,Yes,5 
455,Mile,Dionisii,Male,97,1991-11-02,29,Civil Engineer,Manufacturing,Mass Customer,N,Yes,5 
456,Randolph,Redihalgh,Male,47,1975-11-30,45,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,17 
457,Querida,Danilchev,Female,70,1980-12-14,40,Recruiting Manager,Financial Services,High Net Worth,N,Yes,17 
458,Osborn,Pentony,Male,57,1969-04-21,51,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,18 
459,Bel,Cheeke,Female,88,1986-08-04,34,Civil Engineer,Manufacturing,Mass Customer,N,Yes,13 
461,Jsandye,Melendez,Female,19,1979-10-09,41,Social Worker,Health,Mass Customer,N,Yes,14 
463,Allis,Blanche,Female,9,1962-03-30,58,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,20 
465,Alina,Wilsey,Female,54,1976-03-27,44,Developer III,Financial Services,Affluent Customer,N,Yes,14 
467,Welbie,Rockliffe,Male,51,1954-01-02,66,Human Resources Assistant I,Property,Affluent Customer,N,No,15 
468,Valeria,Ladyman,Female,11,1974-01-19,46,Software Test Engineer I,Property,High Net Worth,N,Yes,8 
469,Levi,Cartmell,Male,91,1996-05-03,24,Actuary,Financial Services,High Net Worth,N,Yes,3 
470,Darbee,Klimowicz,Male,22,2001-12-19,19,Internal Auditor,Retail,Mass Customer,N,No,1 
471,Libby,Wardesworth,Female,82,1956-01-01,64,GIS Technical Architect,Financial Services,Affluent Customer,N,No,14 
472,Kippy,Jessel,Female,38,1990-11-16,30,Internal Auditor,Financial Services,Mass Customer,N,Yes,8 
473,Benji,O'Shirine,Male,2,1977-03-13,43,Junior Executive,Health,Mass Customer,N,Yes,20 
474,Consolata,Clacson,Female,86,1983-01-15,37,Geologist IV,Entertainment,Affluent Customer,N,No,18 
476,Kane,Jahnel,Male,65,1989-04-21,31,Computer Systems Analyst IV,n/a,Mass Customer,N,No,14 
477,Cheri,Hazeman,Female,32,1960-11-26,60,Media Manager II,Financial Services,High Net Worth,N,Yes,13 
478,Darcey,Harberer,Female,65,1961-01-21,59,Chief Design Engineer,n/a,Affluent Customer,N,Yes,5 
481,Marcella,Manzell,Female,68,1990-04-12,30,Programmer IV,Argiculture,Mass Customer,N,No,8 
483,Bertrand,Penkethman,Male,35,1973-05-02,47,Sales Representative,Retail,Affluent Customer,N,No,9 
484,Mason,Kohrsen,Male,64,1974-04-24,46,Programmer IV,Manufacturing,Mass Customer,N,No,22 
485,Ulrika,Steagall,Female,23,1974-11-08,46,Statistician III,Manufacturing,High Net Worth,N,No,20 
486,Prudi,Edon,Female,0,1955-12-30,64,Technical Writer,Manufacturing,Affluent Customer,N,Yes,15 
487,Elayne,Braiden,Female,70,1979-09-19,41,Food Chemist,Health,Mass Customer,N,No,10 
488,Domini,Ghelerdini,Female,24,1980-07-11,40,Help Desk Operator,Property,Mass Customer,N,Yes,10 
489,Tresa,Reeks,Female,18,1971-05-31,49,Senior Editor,Retail,Mass Customer,N,Yes,4 
490,Lida,Boynton,Female,44,1992-06-15,28,Environmental Tech,Argiculture,Mass Customer,N,No,6 
491,Andrea,Funcheon,Male,45,1976-02-20,44,Speech Pathologist,Property,Affluent Customer,N,Yes,19 
492,Pail,Ashplant,Male,54,1976-04-28,44,Environmental Tech,Financial Services,Mass Customer,N,No,21 
493,Tommie,Banbridge,Female,83,1960-09-13,60,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,5 
495,Lucius,Prescott,Male,91,1959-02-21,61,VP Accounting,Financial Services,Mass Customer,N,Yes,6 
496,Korry,Cosgrove,Female,25,1976-01-28,44,Engineer II,Financial Services,Affluent Customer,N,Yes,11 
498,Emmalee,Sketcher,Female,58,1978-04-30,42,VP Sales,Manufacturing,High Net Worth,N,Yes,10 
499,Dalli,Baggally,Male,39,1961-03-15,59,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,19 
500,Lazar,Crathern,Male,19,1992-04-11,28,Recruiting Manager,Retail,Affluent Customer,N,Yes,10 
501,Henrieta,MacClancey,Female,94,1977-06-10,43,Environmental Specialist,n/a,High Net Worth,N,No,19 
502,Rica,Raveau,Female,39,1970-12-24,50,Teacher,Manufacturing,Mass Customer,N,No,18 
503,Burr,Gerb,Male,87,1989-07-19,31,Dental Hygienist,Health,Affluent Customer,N,Yes,10 
504,Vinny,Hegley,Male,93,1995-04-25,25,Environmental Tech,Manufacturing,High Net Worth,N,Yes,7 
506,Brett,Scrancher,Female,43,1985-02-14,35,Health Coach II,Retail,Mass Customer,N,No,21 
508,Abagail,Tordiffe,Female,94,1971-01-18,49,Project Manager,Property,Mass Customer,N,Yes,11 
509,Tobe,Vamplew,Male,64,1979-08-06,41,Developer II,Financial Services,Affluent Customer,N,Yes,21 
511,Theo,Tolmie,Female,92,1982-12-02,38,Dental Hygienist,Health,High Net Worth,N,No,10 
512,Sigfried,Semken,Male,76,1955-04-15,65,VP Accounting,Financial Services,Mass Customer,N,No,6 
515,Winna,Verny,Female,55,1989-09-04,31,Help Desk Operator,IT,High Net Worth,N,No,8 
516,Craggy,Loadsman,Male,23,1958-01-07,62,Environmental Tech,Financial Services,Mass Customer,N,No,20 
517,Iona,Fidgeon,Female,73,1985-08-20,35,Chief Design Engineer,Property,Mass Customer,N,Yes,3 
518,Bernhard,Senett,Male,60,1991-04-28,29,Database Administrator IV,Retail,Mass Customer,N,Yes,10 
520,Jazmin,Neumann,Female,66,1964-08-09,56,VP Quality Control,Financial Services,Affluent Customer,N,Yes,15 
521,Peri,Hovie,Female,29,1978-12-19,42,Help Desk Operator,Health,High Net Worth,N,No,16 
523,Elberta,Tixall,Female,44,1974-11-24,46,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,16 
524,Florence,Held,Female,16,1962-09-09,58,Nurse,Retail,Mass Customer,N,No,11 
525,Lennard,Donizeau,Male,64,1980-02-12,40,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,9 
527,Lorilyn,Topaz,Female,81,1990-10-19,30,VP Quality Control,Financial Services,Mass Customer,N,Yes,9 
528,Gayel,Downs,Female,10,1979-06-06,41,Registered Nurse,Health,Mass Customer,N,No,4 
529,Sandor,Tumber,Male,18,1989-07-21,31,Operator,Retail,Affluent Customer,N,Yes,10 
530,Townie,Perez,Male,2,1974-09-24,46,Recruiter,Manufacturing,Mass Customer,N,No,15 
531,Modesty,Fletcher,Female,94,1993-08-26,27,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1 
532,Row,Mawditt,Female,25,1961-01-14,59,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,19 
533,Conny,Shearmer,Male,40,1981-12-14,39,Database Administrator III,Retail,Mass Customer,N,No,11 
534,Madel,Palffrey,Female,2,1954-08-16,66,Systems Administrator I,n/a,Mass Customer,N,No,12 
536,Jannelle,Leist,Female,64,1959-04-07,61,Recruiting Manager,Manufacturing,Affluent Customer,N,No,16 
537,Raine,Sneezum,Female,16,1989-03-26,31,Structural Engineer,Entertainment,High Net Worth,N,No,7 
538,Millicent,Wiffler,Female,33,1956-10-21,64,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5 
540,Tresa,Dy,Female,80,2001-04-28,19,Chemical Engineer,Manufacturing,Mass Customer,N,No,1 
542,Berri,McManamen,Female,78,1967-01-14,53,Accountant III,Manufacturing,Mass Customer,N,No,18 
543,Mikey,Rizzetti,Male,9,1973-08-03,47,Account Coordinator,Retail,Affluent Customer,N,Yes,17 
544,Giacomo,Johanning,Male,51,1990-10-12,30,Structural Engineer,Manufacturing,High Net Worth,N,Yes,5 
545,Alecia,Crosse,Female,43,1978-06-04,42,Project Manager,Health,Mass Customer,N,Yes,18 
546,Jorie,Pigott,Female,80,1981-02-24,39,Information Systems Manager,Health,Mass Customer,N,Yes,12 
547,Andee,Robjant,Female,22,1996-05-14,24,Sales Associate,Health,Mass Customer,N,No,5 
